RecipeID,Recipe Name,Tier,Recipe Summary,Brew Summary,Amount of Ingredients,Amount of Potions,Total Magimin,Rarity,Stars,Cost,Value,Profit,Profit Ratio,Unique ingredient string,Unique Ingredient ID's,,,,,,,,,,,,,,count unique ingredients,,,,,,,,,,,,,
perf863,Health Potion,1,"7x Fairy Flower Bud
7x Trollstool Mushroom",7x Greater Health Potion 0*,14,7,168,Greater,0,301,567,266,0.884,"65,193",65,193,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf864,Ice Tonic,2,"1x Fairy Flower Bud
1x Wraith Orchid",1x Minor Ice Tonic 2*,2,1,24,Minor,2,42,25,-17,-0.397,"65,204",65,204,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf865,Ice Tonic,2,"2x Fairy Flower Bud
2x Wraith Orchid",2x Minor Ice Tonic 4*,4,2,48,Minor,4,84,64,-20,-0.237,"65,204",65,204,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf866,Ice Tonic,2,"3x Fairy Flower Bud
3x Wraith Orchid",3x Common Ice Tonic 0*,6,3,72,Common,0,126,135,9,0.071,"65,204",65,204,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf867,Ice Tonic,2,"4x Fairy Flower Bud
4x Wraith Orchid",4x Common Ice Tonic 2*,8,4,96,Common,2,168,228,60,0.356,"65,204",65,204,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf868,Ice Tonic,2,"5x Fairy Flower Bud
5x Wraith Orchid",5x Common Ice Tonic 4*,10,5,120,Common,4,210,360,150,0.716,"65,204",65,204,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf869,Ice Tonic,2,"6x Fairy Flower Bud
6x Wraith Orchid",6x Common Ice Tonic 5*,12,6,144,Common,5,252,487,235,0.931,"65,204",65,204,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf870,Ice Tonic,2,"7x Fairy Flower Bud
7x Wraith Orchid",7x Greater Ice Tonic 0*,14,7,168,Greater,0,294,709,415,1.411,"65,204",65,204,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf871,Health Potion,1,"1x Fairy Flower Bulb
1x Impstool Mushroom",1x Minor Health Potion 0*,2,1,8,Minor,0,31,16,-15,-0.484,"66,94",66,94,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf872,Health Potion,1,"2x Fairy Flower Bulb
2x Impstool Mushroom",2x Minor Health Potion 1*,4,2,16,Minor,1,62,36,-26,-0.419,"66,94",66,94,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf873,Health Potion,1,"3x Fairy Flower Bulb
3x Impstool Mushroom",3x Minor Health Potion 2*,6,3,24,Minor,2,93,61,-32,-0.347,"66,94",66,94,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf874,Health Potion,1,"4x Fairy Flower Bulb
4x Impstool Mushroom",4x Minor Health Potion 3*,8,4,32,Minor,3,124,91,-33,-0.265,"66,94",66,94,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf875,Health Potion,1,"5x Fairy Flower Bulb
5x Impstool Mushroom",5x Minor Health Potion 4*,10,5,40,Minor,4,155,128,-27,-0.173,"66,94",66,94,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf876,Health Potion,1,"6x Fairy Flower Bulb
6x Impstool Mushroom",6x Minor Health Potion 4*,12,6,48,Minor,4,186,154,-32,-0.173,"66,94",66,94,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf877,Health Potion,1,"7x Fairy Flower Bulb
7x Impstool Mushroom",7x Minor Health Potion 5*,14,7,56,Minor,5,217,202,-15,-0.070,"66,94",66,94,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf878,Fire Tonic,1,"1x Fairy Flower Bulb
1x Rotfly Larva",1x Minor Fire Tonic 0*,2,1,8,Minor,0,24,18,-6,-0.250,"66,154",66,154,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf879,Fire Tonic,1,"2x Fairy Flower Bulb
2x Rotfly Larva",2x Minor Fire Tonic 1*,4,2,16,Minor,1,48,41,-7,-0.156,"66,154",66,154,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf880,Fire Tonic,1,"3x Fairy Flower Bulb
3x Rotfly Larva",3x Minor Fire Tonic 2*,6,3,24,Minor,2,72,68,-4,-0.051,"66,154",66,154,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf881,Fire Tonic,1,"4x Fairy Flower Bulb
4x Rotfly Larva",4x Minor Fire Tonic 3*,8,4,32,Minor,3,96,103,7,0.068,"66,154",66,154,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf882,Fire Tonic,1,"5x Fairy Flower Bulb
5x Rotfly Larva",5x Minor Fire Tonic 4*,10,5,40,Minor,4,120,144,24,0.201,"66,154",66,154,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf883,Fire Tonic,1,"6x Fairy Flower Bulb
6x Rotfly Larva",6x Minor Fire Tonic 4*,12,6,48,Minor,4,144,173,29,0.201,"66,154",66,154,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf884,Fire Tonic,1,"7x Fairy Flower Bulb
7x Rotfly Larva",7x Minor Fire Tonic 5*,14,7,56,Minor,5,168,227,59,0.352,"66,154",66,154,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf885,Tolerance Potion,4,"1x Feathered Gelatin
1x Sepulcher Widow",1x Common Tolerance Potion 2*,2,1,96,Common,2,144,80,-64,-0.446,"67,166",67,166,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf886,Tolerance Potion,4,"2x Feathered Gelatin
2x Sepulcher Widow",2x Greater Tolerance Potion 1*,4,2,192,Greater,1,288,319,31,0.107,"67,166",67,166,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf887,Tolerance Potion,4,"3x Feathered Gelatin
3x Sepulcher Widow",3x Greater Tolerance Potion 5*,6,3,288,Greater,5,432,766,334,0.774,"67,166",67,166,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf888,Tolerance Potion,4,"4x Feathered Gelatin
4x Sepulcher Widow",4x Grand Tolerance Potion 3*,8,4,384,Grand,3,576,1816,1240,2.154,"67,166",67,166,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf889,Tolerance Potion,4,"5x Feathered Gelatin
5x Sepulcher Widow",5x Superior Tolerance Potion 0*,10,5,480,Superior,0,720,3588,2868,3.983,"67,166",67,166,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf890,Tolerance Potion,4,"6x Feathered Gelatin
6x Sepulcher Widow",6x Superior Tolerance Potion 2*,12,6,576,Superior,2,864,5449,4585,5.307,"67,166",67,166,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf891,Tolerance Potion,4,"7x Feathered Gelatin
7x Sepulcher Widow",7x Superior Tolerance Potion 5*,14,7,672,Superior,5,1008,9052,8044,7.980,"67,166",67,166,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf892,Health Potion,1,"1x Feyberry
1x Mandrake Root",1x Minor Health Potion 1*,2,1,12,Minor,1,10,18,8,0.800,"68,117",68,117,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf893,Health Potion,1,"2x Feyberry
2x Mandrake Root",2x Minor Health Potion 2*,4,2,24,Minor,2,20,41,21,1.025,"68,117",68,117,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf894,Health Potion,1,"3x Feyberry
3x Mandrake Root",3x Minor Health Potion 3*,6,3,36,Minor,3,30,68,38,1.278,"68,117",68,117,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf895,Health Potion,1,"4x Feyberry
4x Mandrake Root",4x Minor Health Potion 4*,8,4,48,Minor,4,40,103,63,1.563,"68,117",68,117,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf896,Health Potion,1,"5x Feyberry
5x Mandrake Root",5x Common Health Potion 0*,10,5,60,Common,0,50,180,130,2.600,"68,117",68,117,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf897,Health Potion,1,"6x Feyberry
6x Mandrake Root",6x Common Health Potion 0*,12,6,72,Common,0,60,216,156,2.600,"68,117",68,117,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf898,Health Potion,1,"7x Feyberry
7x Mandrake Root",7x Common Health Potion 1*,14,7,84,Common,1,70,284,214,3.050,"68,117",68,117,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf899,Fire Tonic,1,"1x Feyberry
1x Mud Shrimp",1x Minor Fire Tonic 2*,2,1,24,Minor,2,30,23,-7,-0.241,"68,125",68,125,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf900,Fire Tonic,1,"2x Feyberry
2x Mud Shrimp",2x Minor Fire Tonic 4*,4,2,48,Minor,4,60,58,-2,-0.039,"68,125",68,125,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf901,Fire Tonic,1,"3x Feyberry
3x Mud Shrimp",3x Common Fire Tonic 0*,6,3,72,Common,0,90,122,32,0.350,"68,125",68,125,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf902,Fire Tonic,1,"4x Feyberry
4x Mud Shrimp",4x Common Fire Tonic 2*,8,4,96,Common,2,120,205,85,0.709,"68,125",68,125,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf903,Fire Tonic,1,"5x Feyberry
5x Mud Shrimp",5x Common Fire Tonic 4*,10,5,120,Common,4,150,324,174,1.162,"68,125",68,125,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf904,Fire Tonic,1,"6x Feyberry
6x Mud Shrimp",6x Common Fire Tonic 5*,12,6,144,Common,5,180,438,258,1.433,"68,125",68,125,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf905,Fire Tonic,1,"7x Feyberry
7x Mud Shrimp",7x Greater Fire Tonic 0*,14,7,168,Greater,0,210,638,428,2.038,"68,125",68,125,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf906,Fire Tonic,1,"1x Feyberry
1x Sack of Slime",1x Minor Fire Tonic 1*,2,1,12,Minor,1,11,20,9,0.841,"68,160",68,160,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf907,Fire Tonic,1,"2x Feyberry
2x Sack of Slime",2x Minor Fire Tonic 2*,4,2,24,Minor,2,22,46,24,1.071,"68,160",68,160,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf908,Fire Tonic,1,"3x Feyberry
3x Sack of Slime",3x Minor Fire Tonic 3*,6,3,36,Minor,3,33,77,44,1.330,"68,160",68,160,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf909,Fire Tonic,1,"4x Feyberry
4x Sack of Slime",4x Minor Fire Tonic 4*,8,4,48,Minor,4,44,115,71,1.621,"68,160",68,160,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf910,Fire Tonic,1,"5x Feyberry
5x Sack of Slime",5x Common Fire Tonic 0*,10,5,60,Common,0,55,203,148,2.682,"68,160",68,160,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf911,Fire Tonic,1,"6x Feyberry
6x Sack of Slime",6x Common Fire Tonic 0*,12,6,72,Common,0,66,243,177,2.682,"68,160",68,160,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf912,Fire Tonic,1,"7x Feyberry
7x Sack of Slime",7x Common Fire Tonic 1*,14,7,84,Common,1,77,319,242,3.142,"68,160",68,160,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf913,Mana Potion,1,"1x Figment Pomme
1x Rotfly Cocoon",1x Minor Mana Potion 3*,2,1,36,Minor,3,51,28,-23,-0.442,"69,153",69,153,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf914,Mana Potion,1,"2x Figment Pomme
2x Rotfly Cocoon",2x Common Mana Potion 0*,4,2,72,Common,0,102,90,-12,-0.118,"69,153",69,153,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf915,Mana Potion,1,"3x Figment Pomme
3x Rotfly Cocoon",3x Common Mana Potion 3*,6,3,108,Common,3,153,192,39,0.256,"69,153",69,153,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf916,Mana Potion,1,"4x Figment Pomme
4x Rotfly Cocoon",4x Common Mana Potion 5*,8,4,144,Common,5,204,324,120,0.590,"69,153",69,153,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf917,Mana Potion,1,"5x Figment Pomme
5x Rotfly Cocoon",5x Greater Mana Potion 1*,10,5,180,Greater,1,255,570,315,1.233,"69,153",69,153,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf918,Mana Potion,1,"6x Figment Pomme
6x Rotfly Cocoon",6x Greater Mana Potion 3*,12,6,216,Greater,3,306,865,559,1.827,"69,153",69,153,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf919,Mana Potion,1,"7x Figment Pomme
7x Rotfly Cocoon",7x Greater Mana Potion 4*,14,7,252,Greater,4,357,1135,778,2.180,"69,153",69,153,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf920,Poison Cure,1,"1x Fire Flower
1x Rotfly Adult",1x Common Poison Cure 1*,2,1,80,Common,1,93,48,-45,-0.483,"70,152",70,152,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf921,Poison Cure,1,"2x Fire Flower
2x Rotfly Adult",2x Greater Poison Cure 0*,4,2,160,Greater,0,186,192,6,0.034,"70,152",70,152,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf922,Poison Cure,1,"3x Fire Flower
3x Rotfly Adult",3x Greater Poison Cure 4*,6,3,240,Greater,4,279,462,183,0.657,"70,152",70,152,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf923,Poison Cure,1,"4x Fire Flower
4x Rotfly Adult",4x Grand Poison Cure 1*,8,4,320,Grand,1,372,974,602,1.618,"70,152",70,152,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf924,Poison Cure,1,"5x Fire Flower
5x Rotfly Adult",5x Grand Poison Cure 4*,10,5,400,Grand,4,465,1733,1268,2.728,"70,152",70,152,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf925,Poison Cure,1,"6x Fire Flower
6x Rotfly Adult",6x Superior Poison Cure 0*,12,6,480,Superior,0,558,2922,2364,4.236,"70,152",70,152,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf926,Poison Cure,1,"7x Fire Flower
7x Rotfly Adult",7x Superior Poison Cure 2*,14,7,560,Superior,2,651,4314,3663,5.627,"70,152",70,152,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf927,Ice Tonic,2,"1x Fire Flower
1x Shadowveil Pearl",1x Common Ice Tonic 1*,2,1,80,Common,1,93,51,-42,-0.456,"70,169",70,169,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf928,Ice Tonic,2,"2x Fire Flower
2x Shadowveil Pearl",2x Greater Ice Tonic 0*,4,2,160,Greater,0,186,203,17,0.089,"70,169",70,169,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf929,Ice Tonic,2,"3x Fire Flower
3x Shadowveil Pearl",3x Greater Ice Tonic 4*,6,3,240,Greater,4,279,487,208,0.744,"70,169",70,169,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf930,Ice Tonic,2,"4x Fire Flower
4x Shadowveil Pearl",4x Grand Ice Tonic 1*,8,4,320,Grand,1,372,1025,653,1.756,"70,169",70,169,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf931,Ice Tonic,2,"5x Fire Flower
5x Shadowveil Pearl",5x Grand Ice Tonic 4*,10,5,400,Grand,4,465,1825,1360,2.924,"70,169",70,169,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf932,Ice Tonic,2,"6x Fire Flower
6x Shadowveil Pearl",6x Superior Ice Tonic 0*,12,6,480,Superior,0,558,3075,2517,4.512,"70,169",70,169,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf933,Ice Tonic,2,"7x Fire Flower
7x Shadowveil Pearl",7x Superior Ice Tonic 2*,14,7,560,Superior,2,651,4541,3890,5.976,"70,169",70,169,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf934,Alertness Enhancer,2,"1x Frog Leg
1x Miasma Spore",1x Common Alertness Enhancer 0*,2,1,60,Common,0,63,59,-4,-0.071,"71,121",71,121,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf935,Alertness Enhancer,2,"2x Frog Leg
2x Miasma Spore",2x Common Alertness Enhancer 4*,4,2,120,Common,4,126,187,61,0.487,"71,121",71,121,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf936,Alertness Enhancer,2,"3x Frog Leg
3x Miasma Spore",3x Greater Alertness Enhancer 1*,6,3,180,Greater,1,189,444,255,1.350,"71,121",71,121,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf937,Alertness Enhancer,2,"4x Frog Leg
4x Miasma Spore",4x Greater Alertness Enhancer 4*,8,4,240,Greater,4,252,843,591,2.347,"71,121",71,121,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf938,Alertness Enhancer,2,"5x Frog Leg
5x Miasma Spore",5x Grand Alertness Enhancer 0*,10,5,300,Grand,0,315,1481,1166,3.701,"71,121",71,121,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf939,Alertness Enhancer,2,"6x Frog Leg
6x Miasma Spore",6x Grand Alertness Enhancer 2*,12,6,360,Grand,2,378,2249,1871,4.950,"71,121",71,121,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf940,Alertness Enhancer,2,"7x Frog Leg
7x Miasma Spore",7x Grand Alertness Enhancer 4*,14,7,420,Grand,4,441,3321,2880,6.530,"71,121",71,121,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf941,Speed Potion,2,"1x Frog Leg
1x Murkwater Pearl",1x Minor Speed Potion 4*,2,1,48,Minor,4,60,38,-22,-0.359,"71,126",71,126,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf942,Speed Potion,2,"2x Frog Leg
2x Murkwater Pearl",2x Common Speed Potion 2*,4,2,96,Common,2,120,137,17,0.139,"71,126",71,126,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf943,Speed Potion,2,"3x Frog Leg
3x Murkwater Pearl",3x Common Speed Potion 5*,6,3,144,Common,5,180,292,112,0.622,"71,126",71,126,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf944,Speed Potion,2,"4x Frog Leg
4x Murkwater Pearl",4x Greater Speed Potion 1*,8,4,192,Greater,1,240,547,307,1.278,"71,126",71,126,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf945,Speed Potion,2,"5x Frog Leg
5x Murkwater Pearl",5x Greater Speed Potion 4*,10,5,240,Greater,4,300,973,673,2.244,"71,126",71,126,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf946,Speed Potion,2,"6x Frog Leg
6x Murkwater Pearl",6x Greater Speed Potion 5*,12,6,288,Greater,5,360,1314,954,2.649,"71,126",71,126,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf947,Speed Potion,2,"7x Frog Leg
7x Murkwater Pearl",7x Grand Speed Potion 1*,14,7,336,Grand,1,420,2153,1733,4.126,"71,126",71,126,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf948,Speed Potion,2,"1x Frog Leg
1x Wraith Orchid",1x Minor Speed Potion 4*,2,1,48,Minor,4,52,38,-14,-0.261,"71,204",71,204,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf949,Speed Potion,2,"2x Frog Leg
2x Wraith Orchid",2x Common Speed Potion 2*,4,2,96,Common,2,104,137,33,0.314,"71,204",71,204,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf950,Speed Potion,2,"3x Frog Leg
3x Wraith Orchid",3x Common Speed Potion 5*,6,3,144,Common,5,156,292,136,0.871,"71,204",71,204,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf951,Speed Potion,2,"4x Frog Leg
4x Wraith Orchid",4x Greater Speed Potion 1*,8,4,192,Greater,1,208,547,339,1.629,"71,204",71,204,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf952,Speed Potion,2,"5x Frog Leg
5x Wraith Orchid",5x Greater Speed Potion 4*,10,5,240,Greater,4,260,973,713,2.743,"71,204",71,204,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf953,Speed Potion,2,"6x Frog Leg
6x Wraith Orchid",6x Greater Speed Potion 5*,12,6,288,Greater,5,312,1314,1002,3.211,"71,204",71,204,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf954,Speed Potion,2,"7x Frog Leg
7x Wraith Orchid",7x Grand Speed Potion 1*,14,7,336,Grand,1,364,2153,1789,4.914,"71,204",71,204,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf955,Speed Potion,2,"1x Fulgurite Ore
1x Hallucinatory Shroom",1x Common Speed Potion 0*,2,1,60,Common,0,76,54,-22,-0.289,"73,84",73,84,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf956,Speed Potion,2,"2x Fulgurite Ore
2x Hallucinatory Shroom",2x Common Speed Potion 4*,4,2,120,Common,4,152,173,21,0.138,"73,84",73,84,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf957,Speed Potion,2,"3x Fulgurite Ore
3x Hallucinatory Shroom",3x Greater Speed Potion 1*,6,3,180,Greater,1,228,410,182,0.799,"73,84",73,84,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf958,Speed Potion,2,"4x Fulgurite Ore
4x Hallucinatory Shroom",4x Greater Speed Potion 4*,8,4,240,Greater,4,304,778,474,1.561,"73,84",73,84,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf959,Speed Potion,2,"5x Fulgurite Ore
5x Hallucinatory Shroom",5x Grand Speed Potion 0*,10,5,300,Grand,0,380,1367,987,2.597,"73,84",73,84,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf960,Speed Potion,2,"6x Fulgurite Ore
6x Hallucinatory Shroom",6x Grand Speed Potion 2*,12,6,360,Grand,2,456,2076,1620,3.553,"73,84",73,84,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf961,Speed Potion,2,"7x Fulgurite Ore
7x Hallucinatory Shroom",7x Grand Speed Potion 4*,14,7,420,Grand,4,532,3065,2533,4.762,"73,84",73,84,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf962,Tolerance Potion,4,"1x Fulgurite Ore
1x Jelly Blossom",1x Common Tolerance Potion 0*,2,1,60,Common,0,95,63,-32,-0.337,"73,96",73,96,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf963,Tolerance Potion,4,"2x Fulgurite Ore
2x Jelly Blossom",2x Common Tolerance Potion 4*,4,2,120,Common,4,190,202,12,0.062,"73,96",73,96,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf964,Tolerance Potion,4,"3x Fulgurite Ore
3x Jelly Blossom",3x Greater Tolerance Potion 1*,6,3,180,Greater,1,285,478,193,0.679,"73,96",73,96,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf965,Tolerance Potion,4,"4x Fulgurite Ore
4x Jelly Blossom",4x Greater Tolerance Potion 4*,8,4,240,Greater,4,380,908,528,1.390,"73,96",73,96,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf966,Tolerance Potion,4,"5x Fulgurite Ore
5x Jelly Blossom",5x Grand Tolerance Potion 0*,10,5,300,Grand,0,475,1595,1120,2.357,"73,96",73,96,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf967,Tolerance Potion,4,"6x Fulgurite Ore
6x Jelly Blossom",6x Grand Tolerance Potion 2*,12,6,360,Grand,2,570,2422,1852,3.249,"73,96",73,96,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
perf968,Tolerance Potion,4,"7x Fulgurite Ore
7x Jelly Blossom",7x Grand Tolerance Potion 4*,14,7,420,Grand,4,665,3576,2911,4.378,"73,96",73,96,,,,,,,,,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0
perf969,Thunder Tonic,2,"1x Fulgurite Ore
1x Mandragon Root",1x Common Thunder Tonic 0*,2,1,60,Common,0,74,50,-24,-0.331,"73,116",73,116,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0
perf970,Thunder Tonic,2,"2x Fulgurite Ore
2x Mandragon Root",2x Common Thunder Tonic 4*,4,2,120,Common,4,148,159,11,0.071,"73,116",73,116,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0
perf971,Thunder Tonic,2,"3x Fulgurite Ore
3x Mandragon Root",3x Greater Thunder Tonic 1*,6,3,180,Greater,1,222,376,154,0.693,"73,116",73,116,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0
perf972,Thunder Tonic,2,"4x Fulgurite Ore
4x Mandragon Root",4x Greater Thunder Tonic 4*,8,4,240,Greater,4,296,714,418,1.411,"73,116",73,116,,,,,,,,,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0
perf973,Thunder Tonic,2,"5x Fulgurite Ore
5x Mandragon Root",5x Grand Thunder Tonic 0*,10,5,300,Grand,0,370,1253,883,2.386,"73,116",73,116,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0
perf974,Thunder Tonic,2,"6x Fulgurite Ore
6x Mandragon Root",6x Grand Thunder Tonic 2*,12,6,360,Grand,2,444,1903,1459,3.286,"73,116",73,116,,,,,,,,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0
